date,sezon,lig,home,away,hg,ag,sonuc,hukmen,supheli_tekrar,match_id,url
2024-03-23,2023-2024,1. Lig,Düzkaya KOSK,M. Hacıali Yılmazköy SK,1,0,H,0,0,20549,https://ktff.org/maclar/20549
2024-03-24,2023-2024,Süper Lig,Mesarya SK,Göçmenköy İYSK,1,2,A,0,0,20482,https://ktff.org/maclar/20482
2024-03-24,2023-2024,Süper Lig,Türk Ocağı Limasol SK,Yenicami AK,0,3,A,0,0,20483,https://ktff.org/maclar/20483
2024-03-24,2023-2024,Süper Lig,Lefke TSK,Mağusa Türk Gücü,0,2,A,0,0,20484,https://ktff.org/maclar/20484
2024-03-24,2023-2024,Süper Lig,Karşıyaka SK,Doğan Türk Birliği,0,3,A,0,0,20485,https://ktff.org/maclar/20485
2024-03-24,2023-2024,Süper Lig,Dumlupınar TSK,L. Gençler Birliği SK,2,4,A,0,0,20486,https://ktff.org/maclar/20486
2024-03-24,2023-2024,1. Lig,Gönyeli SK,Esentepe KSKK,1,2,A,0,0,20550,https://ktff.org/maclar/20550
2024-03-24,2023-2024,1. Lig,Değirmenlik SK,Binatlı YSK,2,0,H,0,0,20551,https://ktff.org/maclar/20551
2024-03-25,2023-2024,Süper Lig,Çetinkaya TSK,Cihangir GSK,1,4,A,0,0,20487,https://ktff.org/maclar/20487
2024-03-30,2023-2024,Süper Lig,Mağusa Türk Gücü,Türk Ocağı Limasol SK,5,0,H,0,0,20777,https://ktff.org/maclar/20777
2024-03-30,2023-2024,Süper Lig,Göçmenköy İYSK,Çetinkaya TSK,2,5,A,0,0,20778,https://ktff.org/maclar/20778
2024-03-30,2023-2024,Süper Lig,Doğan Türk Birliği,Dumlupınar TSK,5,1,H,0,0,20779,https://ktff.org/maclar/20779
2024-03-30,2023-2024,Süper Lig,Yeniboğaziçi DSK,Karşıyaka SK,2,2,D,0,0,20780,https://ktff.org/maclar/20780
2024-03-30,2023-2024,Süper Lig,Cihangir GSK,Gençlik Gücü TSK,2,1,H,0,0,20781,https://ktff.org/maclar/20781
2024-03-30,2023-2024,1. Lig,Binatlı YSK,Geçitkale GSK,5,3,H,0,0,20809,https://ktff.org/maclar/20809
2024-03-30,2023-2024,1. Lig,M. Hacıali Yılmazköy SK,Değirmenlik SK,0,0,D,0,0,20810,https://ktff.org/maclar/20810
2024-03-30,2023-2024,1. Lig,Hamitköy ŞHSK,Düzkaya KOSK,3,2,H,0,0,20811,https://ktff.org/maclar/20811
2024-03-31,2023-2024,Süper Lig,Yenicami AK,Küçük Kaymaklı TSK,1,0,H,0,0,20782,https://ktff.org/maclar/20782
2024-03-31,2023-2024,Süper Lig,Alsancak Yeşilova SK,Mesarya SK,3,1,H,0,0,20783,https://ktff.org/maclar/20783
2024-03-31,2023-2024,Süper Lig,L. Gençler Birliği SK,Lefke TSK,2,1,H,0,0,20784,https://ktff.org/maclar/20784
2024-03-31,2023-2024,1. Lig,Mormenekşe GBSK,Baf Ülkü Yurdu,5,1,H,0,0,20812,https://ktff.org/maclar/20812
2024-03-31,2023-2024,1. Lig,Girne Halk Evi SK,Lapta Türk Birliği SK,0,3,A,0,0,20813,https://ktff.org/maclar/20813
2024-03-31,2023-2024,1. Lig,Yalova SK,Gönyeli SK,0,1,A,0,0,20814,https://ktff.org/maclar/20814
2024-03-31,2023-2024,1. Lig,Esentepe KSKK,Ozanköy SK,2,2,D,0,0,20815,https://ktff.org/maclar/20815
2024-03-31,2023-2024,1. Lig,Çanakkale TSK,Maraş GSK,3,5,A,0,0,20816,https://ktff.org/maclar/20816
2024-04-06,2023-2024,Süper Lig,Mesarya SK,Yenicami AK,1,3,A,0,0,20785,https://ktff.org/maclar/20785
2024-04-06,2023-2024,Süper Lig,Türk Ocağı Limasol SK,L. Gençler Birliği SK,0,3,A,0,0,20786,https://ktff.org/maclar/20786
2024-04-06,2023-2024,Süper Lig,Lefke TSK,Doğan Türk Birliği,1,0,H,0,0,20787,https://ktff.org/maclar/20787
2024-04-06,2023-2024,Süper Lig,Çetinkaya TSK,Gençlik Gücü TSK,1,0,H,0,0,20788,https://ktff.org/maclar/20788
2024-04-06,2023-2024,1. Lig,Lapta Türk Birliği SK,Mormenekşe GBSK,1,5,A,0,0,20817,https://ktff.org/maclar/20817
2024-04-06,2023-2024,1. Lig,Baf Ülkü Yurdu,Çanakkale TSK,1,2,A,0,0,20818,https://ktff.org/maclar/20818
2024-04-06,2023-2024,1. Lig,Maraş GSK,Binatlı YSK,2,0,H,0,0,20819,https://ktff.org/maclar/20819
2024-04-06,2023-2024,1. Lig,Değirmenlik SK,Hamitköy ŞHSK,2,0,H,0,0,20820,https://ktff.org/maclar/20820
2024-04-07,2023-2024,Süper Lig,Göçmenköy İYSK,Alsancak Yeşilova SK,3,0,H,0,0,20790,https://ktff.org/maclar/20790
2024-04-07,2023-2024,Süper Lig,Karşıyaka SK,Cihangir GSK,2,1,H,0,0,20792,https://ktff.org/maclar/20792
2024-04-07,2023-2024,1. Lig,Gönyeli SK,Girne Halk Evi SK,4,1,H,0,0,20821,https://ktff.org/maclar/20821
2024-04-07,2023-2024,1. Lig,Esentepe KSKK,Yalova SK,1,0,H,0,0,20822,https://ktff.org/maclar/20822
2024-04-07,2023-2024,1. Lig,Geçitkale GSK,M. Hacıali Yılmazköy SK,3,1,H,0,0,20823,https://ktff.org/maclar/20823
2024-04-07,2023-2024,1. Lig,Ozanköy SK,Düzkaya KOSK,2,1,H,0,0,20824,https://ktff.org/maclar/20824
2024-04-08,2023-2024,Süper Lig,Küçük Kaymaklı TSK,Mağusa Türk Gücü,0,5,A,0,0,20789,https://ktff.org/maclar/20789
2024-04-09,2023-2024,Süper Lig,Dumlupınar TSK,Yeniboğaziçi DSK,4,0,H,0,0,20791,https://ktff.org/maclar/20791
2024-04-13,2023-2024,Süper Lig,Yenicami AK,Göçmenköy İYSK,0,1,A,0,0,20852,https://ktff.org/maclar/20852
2024-04-13,2023-2024,Süper Lig,Mağusa Türk Gücü,Mesarya SK,4,0,H,0,0,20853,https://ktff.org/maclar/20853
2024-04-13,2023-2024,Süper Lig,Alsancak Yeşilova SK,Çetinkaya TSK,1,5,A,0,0,20854,https://ktff.org/maclar/20854
2024-04-13,2023-2024,Süper Lig,L. Gençler Birliği SK,Küçük Kaymaklı TSK,0,2,A,0,0,20855,https://ktff.org/maclar/20855
2024-04-13,2023-2024,Süper Lig,Doğan Türk Birliği,Türk Ocağı Limasol SK,4,0,H,0,0,20856,https://ktff.org/maclar/20856
2024-04-13,2023-2024,Süper Lig,Yeniboğaziçi DSK,Lefke TSK,1,4,A,0,0,20857,https://ktff.org/maclar/20857
2024-04-13,2023-2024,Süper Lig,Cihangir GSK,Dumlupınar TSK,2,0,H,0,0,20858,https://ktff.org/maclar/20858
2024-04-13,2023-2024,Süper Lig,Gençlik Gücü TSK,Karşıyaka SK,3,4,A,0,0,20859,https://ktff.org/maclar/20859
2024-04-14,2023-2024,1. Lig,Mormenekşe GBSK,Gönyeli SK,2,3,A,0,0,20876,https://ktff.org/maclar/20876
2024-04-14,2023-2024,1. Lig,Girne Halk Evi SK,Esentepe KSKK,0,0,D,0,0,20877,https://ktff.org/maclar/20877
2024-04-14,2023-2024,1. Lig,Yalova SK,Ozanköy SK,2,1,H,0,0,20878,https://ktff.org/maclar/20878
2024-04-14,2023-2024,1. Lig,Çanakkale TSK,Lapta Türk Birliği SK,1,0,H,0,0,20879,https://ktff.org/maclar/20879
2024-04-14,2023-2024,1. Lig,Binatlı YSK,Baf Ülkü Yurdu,4,4,D,0,0,20880,https://ktff.org/maclar/20880
2024-04-14,2023-2024,1. Lig,M. Hacıali Yılmazköy SK,Maraş GSK,3,0,H,0,0,20881,https://ktff.org/maclar/20881
2024-04-14,2023-2024,1. Lig,Hamitköy ŞHSK,Geçitkale GSK,2,1,H,0,0,20882,https://ktff.org/maclar/20882
2024-04-14,2023-2024,1. Lig,Düzkaya KOSK,Değirmenlik SK,0,1,A,0,0,20883,https://ktff.org/maclar/20883
2024-04-20,2023-2024,Süper Lig,Alsancak Yeşilova SK,Yenicami AK,3,1,H,0,0,20861,https://ktff.org/maclar/20861
2024-04-20,2023-2024,Süper Lig,Türk Ocağı Limasol SK,Yeniboğaziçi DSK,1,4,A,0,0,20862,https://ktff.org/maclar/20862
2024-04-20,2023-2024,1. Lig,Esentepe KSKK,Mormenekşe GBSK,0,1,A,0,0,20884,https://ktff.org/maclar/20884
2024-04-20,2023-2024,1. Lig,Yalova SK,Girne Halk Evi SK,1,1,D,0,0,20885,https://ktff.org/maclar/20885
2024-04-20,2023-2024,1. Lig,Gönyeli SK,Çanakkale TSK,1,2,A,0,0,20886,https://ktff.org/maclar/20886
2024-04-20,2023-2024,1. Lig,Lapta Türk Birliği SK,Binatlı YSK,3,0,H,0,0,20887,https://ktff.org/maclar/20887
2024-04-20,2023-2024,1. Lig,Baf Ülkü Yurdu,M. Hacıali Yılmazköy SK,1,1,D,0,0,20888,https://ktff.org/maclar/20888
2024-04-20,2023-2024,1. Lig,Maraş GSK,Hamitköy ŞHSK,3,3,D,0,0,20889,https://ktff.org/maclar/20889
2024-04-20,2023-2024,1. Lig,Geçitkale GSK,Düzkaya KOSK,2,0,H,0,0,20890,https://ktff.org/maclar/20890
2024-04-20,2023-2024,1. Lig,Ozanköy SK,Değirmenlik SK,1,2,A,0,0,20891,https://ktff.org/maclar/20891
2024-04-21,2023-2024,Süper Lig,Göçmenköy İYSK,Mağusa Türk Gücü,1,1,D,0,0,20860,https://ktff.org/maclar/20860
2024-04-21,2023-2024,Süper Lig,Mesarya SK,L. Gençler Birliği SK,2,0,H,0,0,20863,https://ktff.org/maclar/20863
2024-04-21,2023-2024,Süper Lig,Küçük Kaymaklı TSK,Doğan Türk Birliği,0,4,A,0,0,20864,https://ktff.org/maclar/20864
2024-04-21,2023-2024,Süper Lig,Lefke TSK,Cihangir GSK,2,0,H,0,0,20865,https://ktff.org/maclar/20865
2024-04-21,2023-2024,Süper Lig,Dumlupınar TSK,Gençlik Gücü TSK,0,3,A,0,0,20866,https://ktff.org/maclar/20866
2024-04-22,2023-2024,Süper Lig,Çetinkaya TSK,Karşıyaka SK,0,3,A,0,0,20867,https://ktff.org/maclar/20867
2024-04-27,2023-2024,Süper Lig,Mağusa Türk Gücü,Alsancak Yeşilova SK,7,0,H,0,0,20868,https://ktff.org/maclar/20868
2024-04-27,2023-2024,Süper Lig,L. Gençler Birliği SK,Göçmenköy İYSK,1,0,H,0,0,20869,https://ktff.org/maclar/20869
2024-04-27,2023-2024,Süper Lig,Doğan Türk Birliği,Mesarya SK,4,0,H,0,0,20870,https://ktff.org/maclar/20870
2024-04-27,2023-2024,Süper Lig,Yeniboğaziçi DSK,Küçük Kaymaklı TSK,1,2,A,0,0,20871,https://ktff.org/maclar/20871
2024-04-27,2023-2024,Süper Lig,Cihangir GSK,Türk Ocağı Limasol SK,9,0,H,0,0,20872,https://ktff.org/maclar/20872
2024-04-27,2023-2024,Süper Lig,Gençlik Gücü TSK,Lefke TSK,1,1,D,0,0,20873,https://ktff.org/maclar/20873
2024-04-27,2023-2024,Süper Lig,Karşıyaka SK,Dumlupınar TSK,6,2,H,0,0,20874,https://ktff.org/maclar/20874
2024-04-28,2023-2024,Süper Lig,Yenicami AK,Çetinkaya TSK,2,3,A,0,0,20875,https://ktff.org/maclar/20875
2024-04-28,2023-2024,1. Lig,Mormenekşe GBSK,Yalova SK,0,0,D,0,0,20892,https://ktff.org/maclar/20892
2024-04-28,2023-2024,1. Lig,Girne Halk Evi SK,Ozanköy SK,1,2,A,0,0,20893,https://ktff.org/maclar/20893
2024-04-28,2023-2024,1. Lig,Çanakkale TSK,Esentepe KSKK,2,2,D,0,0,20894,https://ktff.org/maclar/20894
2024-04-28,2023-2024,1. Lig,Binatlı YSK,Gönyeli SK,3,1,H,0,0,20895,https://ktff.org/maclar/20895
2024-04-28,2023-2024,1. Lig,M. Hacıali Yılmazköy SK,Lapta Türk Birliği SK,4,0,H,0,0,20896,https://ktff.org/maclar/20896
2024-04-28,2023-2024,1. Lig,Hamitköy ŞHSK,Baf Ülkü Yurdu,0,3,A,0,0,20897,https://ktff.org/maclar/20897
2024-04-28,2023-2024,1. Lig,Düzkaya KOSK,Maraş GSK,3,3,D,0,0,20898,https://ktff.org/maclar/20898
2024-04-28,2023-2024,1. Lig,Değirmenlik SK,Geçitkale GSK,4,0,H,0,0,20899,https://ktff.org/maclar/20899
2024-05-02,2023-2024,Süper Lig,Çetinkaya TSK,Dumlupınar TSK,3,2,H,0,0,20963,https://ktff.org/maclar/20963
2024-05-04,2023-2024,Süper Lig,Türk Ocağı Limasol SK,Gençlik Gücü TSK,1,7,A,0,0,20956,https://ktff.org/maclar/20956
2024-05-04,2023-2024,Süper Lig,Yenicami AK,Mağusa Türk Gücü,1,1,D,0,0,20957,https://ktff.org/maclar/20957
2024-05-04,2023-2024,Süper Lig,Mesarya SK,Yeniboğaziçi DSK,4,1,H,0,0,20958,https://ktff.org/maclar/20958
2024-05-04,2023-2024,Süper Lig,Küçük Kaymaklı TSK,Cihangir GSK,1,0,H,0,0,20959,https://ktff.org/maclar/20959
2024-05-04,2023-2024,Süper Lig,Alsancak Yeşilova SK,L. Gençler Birliği SK,0,3,A,1,0,20960,https://ktff.org/maclar/20960
2024-05-04,2023-2024,Süper Lig,Lefke TSK,Karşıyaka SK,2,0,H,0,0,20961,https://ktff.org/maclar/20961
2024-05-04,2023-2024,Süper Lig,Göçmenköy İYSK,Doğan Türk Birliği,4,2,H,0,0,20962,https://ktff.org/maclar/20962
2024-05-05,2023-2024,1. Lig,Yalova SK,Çanakkale TSK,1,1,D,0,0,20972,https://ktff.org/maclar/20972
2024-05-05,2023-2024,1. Lig,Lapta Türk Birliği SK,Hamitköy ŞHSK,2,2,D,0,0,20973,https://ktff.org/maclar/20973
2024-05-05,2023-2024,1. Lig,Esentepe KSKK,Binatlı YSK,0,0,D,0,0,20974,https://ktff.org/maclar/20974
2024-05-05,2023-2024,1. Lig,Girne Halk Evi SK,Mormenekşe GBSK,0,2,A,0,0,20975,https://ktff.org/maclar/20975
2024-05-05,2023-2024,1. Lig,Baf Ülkü Yurdu,Düzkaya KOSK,0,1,A,0,0,20976,https://ktff.org/maclar/20976
2024-05-05,2023-2024,1. Lig,Ozanköy SK,Geçitkale GSK,1,1,D,0,0,20977,https://ktff.org/maclar/20977
2024-05-05,2023-2024,1. Lig,Maraş GSK,Değirmenlik SK,2,7,A,0,0,20978,https://ktff.org/maclar/20978
2024-05-05,2023-2024,1. Lig,Gönyeli SK,M. Hacıali Yılmazköy SK,4,2,H,0,0,20979,https://ktff.org/maclar/20979
2024-09-19,2024-2025,Süper Lig,Doğan Türk Birliği,Cihangir GSK,3,1,H,0,0,21265,https://ktff.org/maclar/21265
2024-09-20,2024-2025,Süper Lig,Göçmenköy İYSK,Mağusa Türk Gücü,1,2,A,0,0,21270,https://ktff.org/maclar/21270
2024-09-21,2024-2025,Süper Lig,Karşıyaka SK,Alsancak Yeşilova SK,1,2,A,0,0,21269,https://ktff.org/maclar/21269
2024-09-21,2024-2025,Süper Lig,L. Gençler Birliği SK,Çetinkaya TSK,2,1,H,0,0,21271,https://ktff.org/maclar/21271
2024-09-21,2024-2025,Süper Lig,Lefke TSK,Mesarya SK,2,1,H,0,0,21272,https://ktff.org/maclar/21272
2024-09-21,2024-2025,1. Lig,Vadili TÇBSK,Dipkarpaz SK,1,3,A,0,0,21389,https://ktff.org/maclar/21389
2024-09-21,2024-2025,1. Lig,Çanakkale TSK,Türk Ocağı Limasol SK,0,2,A,0,0,21391,https://ktff.org/maclar/21391
2024-09-21,2024-2025,1. Lig,M. Hacıali Yılmazköy SK,Binatlı YSK,2,0,H,0,0,21392,https://ktff.org/maclar/21392
2024-09-22,2024-2025,Süper Lig,Esentepe KSKK,Gönyeli SK,1,0,H,0,0,21266,https://ktff.org/maclar/21266
2024-09-22,2024-2025,Süper Lig,Dumlupınar TSK,Gençlik Gücü TSK,1,4,A,0,0,21268,https://ktff.org/maclar/21268
2024-09-22,2024-2025,1. Lig,Yalova SK,Hamitköy ŞHSK,2,2,D,0,0,21385,https://ktff.org/maclar/21385
2024-09-22,2024-2025,1. Lig,Küçük Kaymaklı TSK,Kozanköy KSK,1,1,D,0,0,21386,https://ktff.org/maclar/21386
2024-09-22,2024-2025,1. Lig,Lapta Türk Birliği SK,Maraş GSK,5,1,H,0,0,21387,https://ktff.org/maclar/21387
2024-09-22,2024-2025,1. Lig,Geçitkale GSK,Mormenekşe GBSK,2,1,H,0,0,21388,https://ktff.org/maclar/21388
2024-09-22,2024-2025,1. Lig,Yeniboğaziçi DSK,Düzkaya KOSK,2,2,D,0,0,21390,https://ktff.org/maclar/21390
2024-09-23,2024-2025,Süper Lig,Yenicami AK,Değirmenlik SK,2,1,H,0,0,21267,https://ktff.org/maclar/21267
2024-09-27,2024-2025,Süper Lig,Çetinkaya TSK,Göçmenköy İYSK,3,3,D,0,0,21278,https://ktff.org/maclar/21278
2024-09-28,2024-2025,Süper Lig,Gönyeli SK,Doğan Türk Birliği,2,4,A,0,0,21273,https://ktff.org/maclar/21273
2024-09-28,2024-2025,Süper Lig,Alsancak Yeşilova SK,Dumlupınar TSK,2,3,A,0,0,21276,https://ktff.org/maclar/21276
2024-09-28,2024-2025,Süper Lig,Mağusa Türk Gücü,Karşıyaka SK,4,0,H,0,0,21277,https://ktff.org/maclar/21277
2024-09-28,2024-2025,1. Lig,Kozanköy KSK,Yalova SK,1,1,D,0,0,21393,https://ktff.org/maclar/21393
2024-09-28,2024-2025,1. Lig,Mormenekşe GBSK,Lapta Türk Birliği SK,4,1,H,0,0,21395,https://ktff.org/maclar/21395
2024-09-28,2024-2025,1. Lig,Düzkaya KOSK,Vadili TÇBSK,4,1,H,0,0,21397,https://ktff.org/maclar/21397
2024-09-28,2024-2025,1. Lig,Hamitköy ŞHSK,M. Hacıali Yılmazköy SK,1,2,A,0,0,21400,https://ktff.org/maclar/21400
2024-09-29,2024-2025,Süper Lig,Değirmenlik SK,Esentepe KSKK,1,0,H,0,0,21274,https://ktff.org/maclar/21274
2024-09-29,2024-2025,Süper Lig,Mesarya SK,L. Gençler Birliği SK,3,1,H,0,0,21279,https://ktff.org/maclar/21279
2024-09-29,2024-2025,Süper Lig,Cihangir GSK,Lefke TSK,2,1,H,0,0,21280,https://ktff.org/maclar/21280
2024-09-29,2024-2025,1. Lig,Maraş GSK,Küçük Kaymaklı TSK,0,7,A,0,0,21394,https://ktff.org/maclar/21394
2024-09-29,2024-2025,1. Lig,Dipkarpaz SK,Geçitkale GSK,1,0,H,0,0,21396,https://ktff.org/maclar/21396
2024-09-29,2024-2025,1. Lig,Türk Ocağı Limasol SK,Yeniboğaziçi DSK,1,2,A,0,0,21398,https://ktff.org/maclar/21398
2024-09-29,2024-2025,1. Lig,Binatlı YSK,Çanakkale TSK,3,1,H,0,0,21399,https://ktff.org/maclar/21399
2024-09-30,2024-2025,Süper Lig,Gençlik Gücü TSK,Yenicami AK,4,1,H,0,0,21275,https://ktff.org/maclar/21275
2024-10-04,2024-2025,Süper Lig,Dumlupınar TSK,Mağusa Türk Gücü,1,6,A,0,0,21284,https://ktff.org/maclar/21284
2024-10-05,2024-2025,Süper Lig,Esentepe KSKK,Gençlik Gücü TSK,0,1,A,0,0,21282,https://ktff.org/maclar/21282
2024-10-05,2024-2025,Süper Lig,Karşıyaka SK,Çetinkaya TSK,2,1,H,0,0,21285,https://ktff.org/maclar/21285
2024-10-05,2024-2025,Süper Lig,Göçmenköy İYSK,Mesarya SK,1,1,D,0,0,21286,https://ktff.org/maclar/21286
2024-10-05,2024-2025,1. Lig,Yalova SK,Maraş GSK,1,2,A,0,0,21401,https://ktff.org/maclar/21401
2024-10-05,2024-2025,1. Lig,Küçük Kaymaklı TSK,Mormenekşe GBSK,5,0,H,0,0,21402,https://ktff.org/maclar/21402
2024-10-05,2024-2025,1. Lig,Geçitkale GSK,Düzkaya KOSK,3,1,H,0,0,21404,https://ktff.org/maclar/21404
2024-10-05,2024-2025,1. Lig,Yeniboğaziçi DSK,Binatlı YSK,4,0,H,0,0,21406,https://ktff.org/maclar/21406
2024-10-06,2024-2025,Süper Lig,Yenicami AK,Alsancak Yeşilova SK,0,2,A,0,0,21283,https://ktff.org/maclar/21283
2024-10-06,2024-2025,Süper Lig,L. Gençler Birliği SK,Lefke TSK,1,2,A,0,0,21287,https://ktff.org/maclar/21287
2024-10-06,2024-2025,Süper Lig,Gönyeli SK,Cihangir GSK,2,3,A,0,0,21288,https://ktff.org/maclar/21288
2024-10-06,2024-2025,1. Lig,Lapta Türk Birliği SK,Dipkarpaz SK,3,0,H,0,0,21403,https://ktff.org/maclar/21403
2024-10-06,2024-2025,1. Lig,Vadili TÇBSK,Türk Ocağı Limasol SK,1,1,D,0,0,21405,https://ktff.org/maclar/21405
2024-10-06,2024-2025,1. Lig,Çanakkale TSK,M. Hacıali Yılmazköy SK,1,3,A,0,0,21407,https://ktff.org/maclar/21407
2024-10-06,2024-2025,1. Lig,Kozanköy KSK,Hamitköy ŞHSK,0,2,A,0,0,21408,https://ktff.org/maclar/21408
2024-10-07,2024-2025,Süper Lig,Doğan Türk Birliği,Değirmenlik SK,2,0,H,0,0,21281,https://ktff.org/maclar/21281
2024-10-11,2024-2025,Süper Lig,Çetinkaya TSK,Dumlupınar TSK,4,1,H,0,0,21292,https://ktff.org/maclar/21292
2024-10-12,2024-2025,Süper Lig,Alsancak Yeşilova SK,Esentepe KSKK,0,0,D,0,0,21290,https://ktff.org/maclar/21290
2024-10-12,2024-2025,Süper Lig,Lefke TSK,Göçmenköy İYSK,2,0,H,0,0,21294,https://ktff.org/maclar/21294
2024-10-12,2024-2025,Süper Lig,Cihangir GSK,L. Gençler Birliği SK,2,1,H,0,0,21295,https://ktff.org/maclar/21295
2024-10-12,2024-2025,1. Lig,Dipkarpaz SK,Küçük Kaymaklı TSK,0,1,A,0,0,21410,https://ktff.org/maclar/21410
2024-10-12,2024-2025,1. Lig,Türk Ocağı Limasol SK,Geçitkale GSK,2,0,H,0,0,21412,https://ktff.org/maclar/21412
2024-10-12,2024-2025,1. Lig,Hamitköy ŞHSK,Çanakkale TSK,3,1,H,0,0,21415,https://ktff.org/maclar/21415
2024-10-12,2024-2025,1. Lig,Maraş GSK,Kozanköy KSK,0,1,A,0,0,21416,https://ktff.org/maclar/21416
2024-10-13,2024-2025,Süper Lig,Gençlik Gücü TSK,Doğan Türk Birliği,0,1,A,0,0,21289,https://ktff.org/maclar/21289
2024-10-13,2024-2025,Süper Lig,Mağusa Türk Gücü,Yenicami AK,1,1,D,0,0,21291,https://ktff.org/maclar/21291
2024-10-13,2024-2025,Süper Lig,Mesarya SK,Karşıyaka SK,3,1,H,0,0,21293,https://ktff.org/maclar/21293
2024-10-13,2024-2025,1. Lig,Mormenekşe GBSK,Yalova SK,2,1,H,0,0,21409,https://ktff.org/maclar/21409
2024-10-13,2024-2025,1. Lig,Düzkaya KOSK,Lapta Türk Birliği SK,0,0,D,0,0,21411,https://ktff.org/maclar/21411
2024-10-13,2024-2025,1. Lig,Binatlı YSK,Vadili TÇBSK,5,0,H,0,0,21413,https://ktff.org/maclar/21413
2024-10-13,2024-2025,1. Lig,M. Hacıali Yılmazköy SK,Yeniboğaziçi DSK,1,1,D,0,0,21414,https://ktff.org/maclar/21414
2024-10-14,2024-2025,Süper Lig,Değirmenlik SK,Gönyeli SK,2,0,H,0,0,21296,https://ktff.org/maclar/21296
2024-10-19,2024-2025,Süper Lig,Doğan Türk Birliği,Alsancak Yeşilova SK,2,0,H,0,0,21297,https://ktff.org/maclar/21297
2024-10-19,2024-2025,Süper Lig,Dumlupınar TSK,Mesarya SK,1,3,A,0,0,21300,https://ktff.org/maclar/21300
2024-10-19,2024-2025,Süper Lig,Karşıyaka SK,Lefke TSK,1,2,A,0,0,21301,https://ktff.org/maclar/21301
2024-10-19,2024-2025,Süper Lig,Göçmenköy İYSK,L. Gençler Birliği SK,0,0,D,0,0,21302,https://ktff.org/maclar/21302
2024-10-19,2024-2025,1. Lig,Küçük Kaymaklı TSK,Düzkaya KOSK,2,2,D,0,0,21418,https://ktff.org/maclar/21418
2024-10-19,2024-2025,1. Lig,Geçitkale GSK,Binatlı YSK,5,2,H,0,0,21420,https://ktff.org/maclar/21420
2024-10-19,2024-2025,1. Lig,Yeniboğaziçi DSK,Çanakkale TSK,2,0,H,0,0,21422,https://ktff.org/maclar/21422
2024-10-20,2024-2025,Süper Lig,Esentepe KSKK,Mağusa Türk Gücü,3,2,H,0,0,21298,https://ktff.org/maclar/21298
2024-10-20,2024-2025,Süper Lig,Gönyeli SK,Gençlik Gücü TSK,1,3,A,0,0,21303,https://ktff.org/maclar/21303
2024-10-20,2024-2025,Süper Lig,Değirmenlik SK,Cihangir GSK,1,3,A,0,0,21304,https://ktff.org/maclar/21304
2024-10-20,2024-2025,1. Lig,Yalova SK,Dipkarpaz SK,1,1,D,0,0,21417,https://ktff.org/maclar/21417
2024-10-20,2024-2025,1. Lig,Lapta Türk Birliği SK,Türk Ocağı Limasol SK,0,2,A,0,0,21419,https://ktff.org/maclar/21419
2024-10-20,2024-2025,1. Lig,Vadili TÇBSK,M. Hacıali Yılmazköy SK,0,3,A,0,0,21421,https://ktff.org/maclar/21421
2024-10-20,2024-2025,1. Lig,Kozanköy KSK,Mormenekşe GBSK,1,3,A,0,0,21423,https://ktff.org/maclar/21423
2024-10-20,2024-2025,1. Lig,Maraş GSK,Hamitköy ŞHSK,2,2,D,0,0,21424,https://ktff.org/maclar/21424
2024-10-21,2024-2025,Süper Lig,Yenicami AK,Çetinkaya TSK,0,1,A,0,0,21299,https://ktff.org/maclar/21299
2024-10-25,2024-2025,Süper Lig,Gençlik Gücü TSK,Değirmenlik SK,0,2,A,0,0,21312,https://ktff.org/maclar/21312
2024-10-26,2024-2025,Süper Lig,Mağusa Türk Gücü,Doğan Türk Birliği,0,0,D,0,0,21305,https://ktff.org/maclar/21305
2024-10-26,2024-2025,Süper Lig,Lefke TSK,Dumlupınar TSK,3,3,D,0,0,21308,https://ktff.org/maclar/21308
2024-10-26,2024-2025,Süper Lig,Cihangir GSK,Göçmenköy İYSK,2,1,H,0,0,21310,https://ktff.org/maclar/21310
2024-10-26,2024-2025,1. Lig,Binatlı YSK,Lapta Türk Birliği SK,1,0,H,0,0,21427,https://ktff.org/maclar/21427
2024-10-26,2024-2025,1. Lig,Çanakkale TSK,Vadili TÇBSK,0,3,A,1,0,21429,https://ktff.org/maclar/21429
2024-10-26,2024-2025,1. Lig,Hamitköy ŞHSK,Yeniboğaziçi DSK,1,1,D,0,0,21430,https://ktff.org/maclar/21430
2024-10-26,2024-2025,1. Lig,Dipkarpaz SK,Kozanköy KSK,1,1,D,0,0,21431,https://ktff.org/maclar/21431
2024-10-29,2024-2025,Süper Lig,Çetinkaya TSK,Esentepe KSKK,4,0,H,0,0,21306,https://ktff.org/maclar/21306
2024-10-29,2024-2025,Süper Lig,Mesarya SK,Yenicami AK,2,1,H,0,0,21307,https://ktff.org/maclar/21307
2024-10-29,2024-2025,Süper Lig,L. Gençler Birliği SK,Karşıyaka SK,1,0,H,0,0,21309,https://ktff.org/maclar/21309
2024-10-29,2024-2025,Süper Lig,Alsancak Yeşilova SK,Gönyeli SK,1,2,A,0,0,21311,https://ktff.org/maclar/21311
2024-10-29,2024-2025,1. Lig,Düzkaya KOSK,Yalova SK,0,0,D,0,0,21425,https://ktff.org/maclar/21425
2024-10-29,2024-2025,1. Lig,Türk Ocağı Limasol SK,Küçük Kaymaklı TSK,4,1,H,0,0,21426,https://ktff.org/maclar/21426
